Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,DateTime,received_at
05/11/2004,14.00.00,4.4,1460.0,275.0,25.0,1430.0,524.0,466.0,125.0,1932.0,1604.0,23.0,49.0,1.362,,,2004-11-05T14:00:00,2025-04-04T13:36:16.180081
05/11/2004,15.00.00,4.3,1492.0,275.0,26.4,1463.0,527.0,460.0,138.0,1935.0,1632.0,24.2,44.0,1.3078,,,2004-11-05T15:00:00,2025-04-04T13:36:16.288626
05/11/2004,16.00.00,5.0,1569.0,275.0,29.8,1547.0,601.0,435.0,144.0,2016.0,1736.0,24.7,43.6,1.3396,,,2004-11-05T16:00:00,2025-04-04T13:36:16.395332
05/11/2004,17.00.00,8.1,1870.0,275.0,45.0,1871.0,1001.0,351.0,180.0,2483.0,2165.0,23.0,54.2,1.5066,,,2004-11-05T17:00:00,2025-04-04T13:36:16.502296
05/11/2004,18.00.00,8.0,1774.0,275.0,42.8,1829.0,852.0,359.0,154.0,2457.0,2152.0,21.4,60.9,1.5322,,,2004-11-05T18:00:00,2025-04-04T13:36:16.611411
05/11/2004,19.00.00,3.6,1388.0,275.0,22.4,1363.0,370.0,485.0,105.0,1815.0,1556.0,20.3,61.4,1.4417,,,2004-11-05T19:00:00,2025-04-04T13:36:16.714601
05/11/2004,20.00.00,2.9,1303.0,275.0,15.9,1177.0,348.0,562.0,98.0,1619.0,1389.0,20.0,63.2,1.4581,,,2004-11-05T20:00:00,2025-04-04T13:36:16.822130
05/11/2004,21.00.00,2.7,1257.0,275.0,14.3,1126.0,361.0,581.0,93.0,1599.0,1300.0,19.1,64.4,1.405,,,2004-11-05T21:00:00,2025-04-04T13:36:16.928434
05/11/2004,22.00.00,1.9,1132.0,275.0,10.7,1002.0,255.0,640.0,76.0,1474.0,1126.0,18.1,67.5,1.3855,,,2004-11-05T22:00:00,2025-04-04T13:36:17.034468
05/11/2004,23.00.00,1.3,1050.0,275.0,7.6,881.0,162.0,732.0,69.0,1363.0,982.0,17.8,66.9,1.3464,,,2004-11-05T23:00:00,2025-04-04T13:36:17.137904
06/11/2004,00.00.00,1.2,1033.0,275.0,6.7,842.0,166.0,756.0,66.0,1362.0,941.0,17.6,66.5,1.3249,,,2004-11-06T00:00:00,2025-04-04T13:36:17.244798
06/11/2004,01.00.00,1.8,1106.0,275.0,9.0,938.0,247.0,685.0,76.0,1395.0,1010.0,16.1,71.2,1.2948,,,2004-11-06T01:00:00,2025-04-04T13:36:17.351801
06/11/2004,02.00.00,1.9,1107.0,275.0,9.0,940.0,255.0,689.0,73.0,1403.0,985.0,15.5,73.3,1.2845,,,2004-11-06T02:00:00,2025-04-04T13:36:17.454519
06/11/2004,03.00.00,1.5,1011.0,275.0,7.0,856.0,255.0,769.0,73.0,1341.0,889.0,15.4,72.8,1.2633,,,2004-11-06T03:00:00,2025-04-04T13:36:17.557292
06/11/2004,04.00.00,0.9,916.0,275.0,4.3,726.0,129.0,879.0,54.0,1248.0,791.0,15.6,70.8,1.2461,,,2004-11-06T04:00:00,2025-04-04T13:36:17.660479
06/11/2004,05.00.00,0.5,852.0,275.0,2.8,641.0,83.0,1012.0,44.0,1172.0,710.0,17.0,64.5,1.2374,,,2004-11-06T05:00:00,2025-04-04T13:36:17.763984
06/11/2004,06.00.00,0.6,889.0,275.0,3.7,694.0,114.0,913.0,45.0,1198.0,743.0,14.9,72.3,1.2186,,,2004-11-06T06:00:00,2025-04-04T13:36:17.868821
06/11/2004,07.00.00,1.1,1002.0,275.0,6.3,828.0,233.0,798.0,58.0,1307.0,857.0,14.0,76.6,1.2183,,,2004-11-06T07:00:00,2025-04-04T13:36:17.973326
06/11/2004,08.00.00,2.8,1231.0,275.0,14.5,1134.0,448.0,587.0,87.0,1572.0,1143.0,14.6,74.2,1.2256,,,2004-11-06T08:00:00,2025-04-04T13:36:18.075497
06/11/2004,09.00.00,2.9,1212.0,275.0,16.4,1191.0,455.0,551.0,97.0,1586.0,1210.0,15.9,69.8,1.253,,,2004-11-06T09:00:00,2025-04-04T13:36:18.177499
06/11/2004,10.00.00,1.7,1121.0,275.0,10.9,1012.0,254.0,650.0,80.0,1436.0,1060.0,18.4,61.3,1.2854,,,2004-11-06T10:00:00,2025-04-04T13:36:18.279789
06/11/2004,11.00.00,2.3,1260.0,275.0,14.1,1121.0,313.0,568.0,82.0,1569.0,1252.0,20.0,56.7,1.3078,,,2004-11-06T11:00:00,2025-04-04T13:36:18.382784
06/11/2004,12.00.00,3.3,1391.0,275.0,17.1,1214.0,490.0,518.0,112.0,1691.0,1435.0,20.4,57.0,1.3507,,,2004-11-06T12:00:00,2025-04-04T13:36:18.485479
06/11/2004,13.00.00,3.5,1463.0,275.0,19.4,1280.0,496.0,482.0,121.0,1794.0,1544.0,20.7,59.3,1.4283,,,2004-11-06T13:00:00,2025-04-04T13:36:18.587626
06/11/2004,14.00.00,3.8,1464.0,275.0,20.9,1321.0,514.0,475.0,132.0,1794.0,1600.0,21.7,54.8,1.4024,,,2004-11-06T14:00:00,2025-04-04T13:36:18.689790
06/11/2004,15.00.00,3.4,1412.0,275.0,17.7,1230.0,454.0,516.0,141.0,1672.0,1534.0,22.0,54.2,1.4096,,,2004-11-06T15:00:00,2025-04-04T13:36:18.792373
06/11/2004,16.00.00,3.8,1450.0,275.0,19.8,1292.0,507.0,495.0,130.0,1768.0,1495.0,21.4,57.1,1.4356,,,2004-11-06T16:00:00,2025-04-04T13:36:18.894739
06/11/2004,17.00.00,3.6,1416.0,275.0,19.5,1283.0,474.0,510.0,113.0,1739.0,1442.0,20.8,58.7,1.4259,,,2004-11-06T17:00:00,2025-04-04T13:36:18.996998
06/11/2004,18.00.00,3.5,1346.0,275.0,17.0,1211.0,404.0,540.0,101.0,1674.0,1340.0,20.1,59.6,1.3852,,,2004-11-06T18:00:00,2025-04-04T13:36:19.098973
06/11/2004,19.00.00,2.8,1273.0,275.0,14.6,1137.0,356.0,586.0,91.0,1563.0,1231.0,20.0,58.4,1.3473,,,2004-11-06T19:00:00,2025-04-04T13:36:19.201202
06/11/2004,20.00.00,2.5,1206.0,275.0,12.0,1049.0,345.0,634.0,90.0,1484.0,1128.0,19.5,58.9,1.3195,,,2004-11-06T20:00:00,2025-04-04T13:36:19.313118
06/11/2004,21.00.00,3.1,1252.0,275.0,13.3,1094.0,395.0,615.0,90.0,1526.0,1188.0,19.5,57.4,1.2874,,,2004-11-06T21:00:00,2025-04-04T13:36:19.415337
06/11/2004,22.00.00,1.8,1069.0,275.0,7.9,897.0,249.0,729.0,83.0,1364.0,998.0,19.1,59.2,1.295,,,2004-11-06T22:00:00,2025-04-04T13:36:19.517517
06/11/2004,23.00.00,1.6,1061.0,275.0,7.9,895.0,197.0,737.0,73.0,1359.0,944.0,18.8,59.1,1.2702,,,2004-11-06T23:00:00,2025-04-04T13:36:19.619794
07/11/2004,00.00.00,1.9,1072.0,275.0,7.5,880.0,224.0,767.0,80.0,1318.0,928.0,18.0,60.4,1.2331,,,2004-11-07T00:00:00,2025-04-04T13:36:19.722065
07/11/2004,01.00.00,2.0,1075.0,275.0,8.4,917.0,231.0,737.0,87.0,1354.0,1037.0,17.5,60.7,1.2009,,,2004-11-07T01:00:00,2025-04-04T13:36:19.824483
07/11/2004,02.00.00,1.4,992.0,275.0,6.9,853.0,177.0,796.0,79.0,1305.0,930.0,17.5,59.4,1.1768,,,2004-11-07T02:00:00,2025-04-04T13:36:19.926829
07/11/2004,03.00.00,1.2,914.0,275.0,4.6,741.0,177.0,891.0,79.0,1210.0,803.0,17.1,59.2,1.1477,,,2004-11-07T03:00:00,2025-04-04T13:36:20.028967
07/11/2004,04.00.00,1.2,854.0,275.0,3.8,700.0,98.0,980.0,56.0,1151.0,665.0,17.0,52.3,1.0009,,,2004-11-07T04:00:00,2025-04-04T13:36:20.131227
07/11/2004,05.00.00,0.7,774.0,275.0,2.1,591.0,64.0,1151.0,42.0,1044.0,533.0,16.1,49.8,0.9021,,,2004-11-07T05:00:00,2025-04-04T13:36:20.233384
07/11/2004,06.00.00,0.4,757.0,275.0,1.5,542.0,44.0,1339.0,31.0,1004.0,449.0,15.5,51.5,0.9026,,,2004-11-07T06:00:00,2025-04-04T13:36:20.335689
07/11/2004,07.00.00,0.4,752.0,275.0,1.2,516.0,53.0,1370.0,35.0,997.0,440.0,15.1,52.0,0.8878,,,2004-11-07T07:00:00,2025-04-04T13:36:20.437721
07/11/2004,08.00.00,0.5,757.0,275.0,1.6,551.0,94.0,1295.0,51.0,967.0,453.0,14.9,46.8,0.7885,,,2004-11-07T08:00:00,2025-04-04T13:36:20.540419
07/11/2004,09.00.00,0.7,777.0,275.0,1.9,580.0,100.0,1263.0,58.0,963.0,465.0,15.5,42.4,0.74,,,2004-11-07T09:00:00,2025-04-04T13:36:20.642580
07/11/2004,10.00.00,0.7,774.0,275.0,2.0,583.0,98.0,1246.0,57.0,966.0,457.0,16.6,38.2,0.7186,,,2004-11-07T10:00:00,2025-04-04T13:36:20.745040
07/11/2004,11.00.00,0.7,805.0,275.0,2.7,632.0,115.0,1176.0,63.0,1033.0,475.0,18.0,34.7,0.7089,,,2004-11-07T11:00:00,2025-04-04T13:36:20.847209
07/11/2004,12.00.00,1.0,838.0,275.0,3.6,686.0,115.0,1083.0,61.0,1046.0,532.0,18.0,35.1,0.7176,,,2004-11-07T12:00:00,2025-04-04T13:36:20.949541
07/11/2004,13.00.00,1.0,824.0,275.0,3.7,695.0,76.0,1091.0,34.0,1035.0,526.0,17.6,33.8,0.6726,,,2004-11-07T13:00:00,2025-04-04T13:36:21.052905
07/11/2004,14.00.00,0.9,812.0,275.0,3.9,704.0,55.0,1055.0,26.0,1044.0,520.0,17.5,33.7,0.6691,,,2004-11-07T14:00:00,2025-04-04T13:36:21.155003
07/11/2004,15.00.00,0.9,806.0,275.0,3.8,702.0,59.0,1052.0,28.0,1035.0,500.0,17.2,33.9,0.6591,,,2004-11-07T15:00:00,2025-04-04T13:36:21.257510
07/11/2004,16.00.00,0.9,789.0,275.0,3.4,675.0,95.0,1121.0,50.0,974.0,482.0,16.8,32.1,0.6073,,,2004-11-07T16:00:00,2025-04-04T13:36:21.360837
07/11/2004,17.00.00,1.1,821.0,275.0,4.0,713.0,107.0,1067.0,55.0,1030.0,539.0,16.0,34.1,0.6155,,,2004-11-07T17:00:00,2025-04-04T13:36:21.463440
07/11/2004,18.00.00,3.2,1024.0,275.0,14.3,1127.0,189.0,704.0,84.0,1346.0,943.0,14.8,37.5,0.6259,,,2004-11-07T18:00:00,2025-04-04T13:36:21.565697
07/11/2004,19.00.00,3.1,1009.0,275.0,10.5,995.0,386.0,784.0,140.0,1201.0,1016.0,14.4,39.2,0.6407,,,2004-11-07T19:00:00,2025-04-04T13:36:21.668264
07/11/2004,20.00.00,3.1,1064.0,275.0,12.2,1055.0,412.0,738.0,138.0,1242.0,1063.0,14.1,43.0,0.6883,,,2004-11-07T20:00:00,2025-04-04T13:36:21.770282
07/11/2004,21.00.00,2.3,1001.0,275.0,11.4,1029.0,342.0,733.0,127.0,1255.0,1034.0,13.4,48.4,0.7397,,,2004-11-07T21:00:00,2025-04-04T13:36:21.872795
07/11/2004,22.00.00,1.8,927.0,275.0,7.3,868.0,255.0,847.0,117.0,1155.0,864.0,12.7,51.2,0.7505,,,2004-11-07T22:00:00,2025-04-04T13:36:21.975301
07/11/2004,23.00.00,0.8,819.0,275.0,2.4,613.0,89.0,1118.0,57.0,1060.0,500.0,9.9,71.4,0.8736,,,2004-11-07T23:00:00,2025-04-04T13:36:22.078185
08/11/2004,00.00.00,0.9,847.0,275.0,2.7,630.0,106.0,1057.0,59.0,1091.0,537.0,10.2,71.6,0.8893,,,2004-11-08T00:00:00,2025-04-04T13:36:22.181331
08/11/2004,01.00.00,0.8,798.0,275.0,2.5,621.0,109.0,1115.0,62.0,1041.0,524.0,10.6,61.3,0.7856,,,2004-11-08T01:00:00,2025-04-04T13:36:22.283849
08/11/2004,02.00.00,0.7,757.0,275.0,1.7,561.0,67.0,1192.0,42.0,998.0,457.0,11.1,55.6,0.7344,,,2004-11-08T02:00:00,2025-04-04T13:36:22.386234
08/11/2004,03.00.00,0.4,703.0,275.0,0.5,446.0,67.0,1523.0,42.0,918.0,360.0,11.5,50.4,0.6815,,,2004-11-08T03:00:00,2025-04-04T13:36:22.488645
08/11/2004,04.00.00,0.2,689.0,275.0,0.3,407.0,13.0,1757.0,13.0,895.0,333.0,11.3,49.5,0.6615,,,2004-11-08T04:00:00,2025-04-04T13:36:22.591426
08/11/2004,05.00.00,0.2,698.0,275.0,0.4,424.0,20.0,1665.0,18.0,903.0,339.0,10.8,50.9,0.657,,,2004-11-08T05:00:00,2025-04-04T13:36:22.694088
08/11/2004,06.00.00,0.3,720.0,275.0,0.6,458.0,33.0,1536.0,26.0,917.0,358.0,10.9,50.1,0.6519,,,2004-11-08T06:00:00,2025-04-04T13:36:22.796338
08/11/2004,07.00.00,0.7,797.0,275.0,2.1,593.0,146.0,1212.0,72.0,984.0,494.0,10.8,49.7,0.6429,,,2004-11-08T07:00:00,2025-04-04T13:36:22.898702
08/11/2004,08.00.00,1.7,950.0,275.0,7.4,875.0,359.0,850.0,131.0,1179.0,828.0,10.7,50.4,0.6467,,,2004-11-08T08:00:00,2025-04-04T13:36:23.001040
08/11/2004,09.00.00,1.8,887.0,275.0,5.9,809.0,322.0,899.0,133.0,1111.0,769.0,10.9,50.0,0.6531,,,2004-11-08T09:00:00,2025-04-04T13:36:23.103260
08/11/2004,10.00.00,1.5,850.0,275.0,4.8,755.0,293.0,966.0,116.0,1051.0,714.0,12.1,46.5,0.653,,,2004-11-08T10:00:00,2025-04-04T13:36:23.205508
08/11/2004,11.00.00,1.3,836.0,275.0,4.5,740.0,255.0,987.0,117.0,1046.0,672.0,12.4,44.1,0.6324,,,2004-11-08T11:00:00,2025-04-04T13:36:23.307974
08/11/2004,12.00.00,1.2,827.0,275.0,5.1,768.0,233.0,972.0,103.0,1040.0,671.0,13.0,40.1,0.5989,,,2004-11-08T12:00:00,2025-04-04T13:36:23.411653
08/11/2004,13.00.00,1.3,819.0,275.0,6.0,810.0,220.0,947.0,100.0,1027.0,631.0,13.4,36.3,0.5556,,,2004-11-08T13:00:00,2025-04-04T13:36:23.513837
08/11/2004,14.00.00,1.8,919.0,275.0,10.0,978.0,246.0,820.0,105.0,1180.0,805.0,13.1,38.5,0.5776,,,2004-11-08T14:00:00,2025-04-04T13:36:23.622795
08/11/2004,15.00.00,1.7,897.0,275.0,7.8,890.0,272.0,850.0,121.0,1139.0,808.0,11.5,46.4,0.6302,,,2004-11-08T15:00:00,2025-04-04T13:36:23.724282
08/11/2004,16.00.00,2.2,973.0,275.0,11.2,1023.0,358.0,780.0,132.0,1226.0,964.0,13.1,40.4,0.606,,,2004-11-08T16:00:00,2025-04-04T13:36:23.831024
08/11/2004,17.00.00,3.2,1065.0,275.0,17.0,1211.0,514.0,669.0,156.0,1364.0,1188.0,13.0,39.3,0.5877,,,2004-11-08T17:00:00,2025-04-04T13:36:23.933566
08/11/2004,18.00.00,5.9,1341.0,275.0,31.0,1575.0,742.0,503.0,183.0,1778.0,1571.0,11.3,50.9,0.679,,,2004-11-08T18:00:00,2025-04-04T13:36:24.039677
08/11/2004,19.00.00,6.6,1303.0,275.0,28.9,1524.0,742.0,515.0,183.0,1744.0,1580.0,10.6,53.4,0.6818,,,2004-11-08T19:00:00,2025-04-04T13:36:24.143198
08/11/2004,20.00.00,6.6,1189.0,275.0,23.1,1381.0,742.0,566.0,183.0,1574.0,1426.0,9.5,57.9,0.6877,,,2004-11-08T20:00:00,2025-04-04T13:36:24.249972
08/11/2004,21.00.00,6.6,1054.0,275.0,13.7,1106.0,742.0,679.0,183.0,1297.0,1239.0,8.6,60.5,0.6788,,,2004-11-08T21:00:00,2025-04-04T13:36:24.352237
08/11/2004,22.00.00,6.6,943.0,275.0,8.0,900.0,742.0,816.0,183.0,1129.0,1064.0,8.5,59.7,0.6649,,,2004-11-08T22:00:00,2025-04-04T13:36:24.459133
08/11/2004,23.00.00,6.6,903.0,275.0,7.4,872.0,742.0,855.0,183.0,1108.0,987.0,7.9,61.4,0.6582,,,2004-11-08T23:00:00,2025-04-04T13:36:24.566072
09/11/2004,00.00.00,6.6,858.0,275.0,4.9,760.0,742.0,940.0,183.0,1049.0,873.0,7.1,63.6,0.6442,,,2004-11-09T00:00:00,2025-04-04T13:36:24.672633
09/11/2004,01.00.00,6.6,821.0,275.0,3.7,696.0,742.0,1032.0,183.0,1013.0,783.0,7.2,62.2,0.6362,,,2004-11-09T01:00:00,2025-04-04T13:36:24.779341
09/11/2004,02.00.00,6.6,781.0,275.0,2.9,645.0,742.0,1088.0,183.0,986.0,719.0,5.6,67.9,0.6247,,,2004-11-09T02:00:00,2025-04-04T13:36:24.886389
09/11/2004,03.00.00,6.6,741.0,275.0,1.9,580.0,742.0,1224.0,183.0,952.0,660.0,5.1,68.7,0.6077,,,2004-11-09T03:00:00,2025-04-04T13:36:24.994082
09/11/2004,04.00.00,6.6,720.0,275.0,1.4,540.0,742.0,1296.0,183.0,938.0,613.0,4.4,71.4,0.6024,,,2004-11-09T04:00:00,2025-04-04T13:36:25.096897
09/11/2004,05.00.00,6.6,733.0,275.0,1.9,574.0,742.0,1238.0,183.0,964.0,627.0,4.1,73.1,0.6074,,,2004-11-09T05:00:00,2025-04-04T13:36:25.199482
09/11/2004,06.00.00,6.6,780.0,275.0,3.2,666.0,742.0,1099.0,183.0,1003.0,697.0,3.2,76.8,0.5963,,,2004-11-09T06:00:00,2025-04-04T13:36:25.302611
09/11/2004,07.00.00,6.6,915.0,275.0,7.4,873.0,742.0,873.0,183.0,1135.0,915.0,3.7,76.2,0.6137,,,2004-11-09T07:00:00,2025-04-04T13:36:25.405105
09/11/2004,08.00.00,6.6,1228.0,275.0,22.4,1362.0,742.0,575.0,183.0,1543.0,1399.0,4.9,70.7,0.6193,,,2004-11-09T08:00:00,2025-04-04T13:36:25.507683
09/11/2004,09.00.00,6.6,1239.0,275.0,22.8,1373.0,742.0,550.0,183.0,1593.0,1495.0,7.1,62.0,0.6265,,,2004-11-09T09:00:00,2025-04-04T13:36:25.610203
09/11/2004,10.00.00,6.6,1209.0,275.0,18.5,1255.0,742.0,588.0,183.0,1447.0,1499.0,8.1,59.1,0.6397,,,2004-11-09T10:00:00,2025-04-04T13:36:25.712771
09/11/2004,11.00.00,6.6,1257.0,275.0,20.4,1308.0,742.0,548.0,183.0,1466.0,1720.0,11.1,48.8,0.643,,,2004-11-09T11:00:00,2025-04-04T13:36:25.815789
09/11/2004,12.00.00,6.6,1007.0,275.0,10.6,1000.0,742.0,727.0,183.0,1197.0,1210.0,11.3,46.5,0.6194,,,2004-11-09T12:00:00,2025-04-04T13:36:25.919713
09/11/2004,13.00.00,6.6,1020.0,275.0,11.8,1041.0,742.0,733.0,183.0,1245.0,1123.0,12.5,42.3,0.6104,,,2004-11-09T13:00:00,2025-04-04T13:36:26.021861
09/11/2004,14.00.00,6.6,1094.0,275.0,14.8,1144.0,742.0,669.0,183.0,1327.0,1209.0,12.5,42.8,0.6177,,,2004-11-09T14:00:00,2025-04-04T13:36:26.128563
09/11/2004,15.00.00,2.1,1045.0,275.0,13.1,1087.0,742.0,712.0,183.0,1270.0,1144.0,12.6,42.4,0.6159,,,2004-11-09T15:00:00,2025-04-04T13:36:26.235166
09/11/2004,16.00.00,1.5,909.0,275.0,7.5,879.0,742.0,874.0,183.0,1083.0,847.0,13.8,40.7,0.6405,,,2004-11-09T16:00:00,2025-04-04T13:36:26.337669
09/11/2004,17.00.00,1.6,1013.0,275.0,8.1,905.0,742.0,816.0,183.0,1201.0,923.0,11.0,58.8,0.7705,,,2004-11-09T17:00:00,2025-04-04T13:36:26.442045
09/11/2004,18.00.00,3.5,1236.0,275.0,16.9,1206.0,742.0,615.0,183.0,1523.0,1166.0,8.3,76.5,0.8426,,,2004-11-09T18:00:00,2025-04-04T13:36:26.550434
09/11/2004,19.00.00,4.6,1275.0,275.0,19.9,1294.0,742.0,570.0,183.0,1605.0,1280.0,8.6,75.5,0.8469,,,2004-11-09T19:00:00,2025-04-04T13:36:26.656018
09/11/2004,20.00.00,4.7,1237.0,275.0,16.5,1194.0,742.0,615.0,183.0,1508.0,1193.0,8.8,76.6,0.8678,,,2004-11-09T20:00:00,2025-04-04T13:36:26.762592
09/11/2004,21.00.00,3.0,1101.0,275.0,9.6,963.0,742.0,748.0,183.0,1320.0,966.0,8.0,81.0,0.8714,,,2004-11-09T21:00:00,2025-04-04T13:36:26.865168
09/11/2004,22.00.00,1.5,962.0,275.0,5.3,778.0,742.0,911.0,183.0,1162.0,752.0,7.3,85.7,0.8818,,,2004-11-09T22:00:00,2025-04-04T13:36:26.973542
09/11/2004,23.00.00,0.9,841.0,275.0,3.5,680.0,742.0,1052.0,183.0,1067.0,594.0,6.5,85.6,0.8353,,,2004-11-09T23:00:00,2025-04-04T13:36:27.074991
10/11/2004,00.00.00,0.8,831.0,275.0,2.5,620.0,742.0,1164.0,183.0,1039.0,545.0,6.5,83.5,0.8116,,,2004-11-10T00:00:00,2025-04-04T13:36:27.178371
10/11/2004,01.00.00,0.7,843.0,275.0,2.5,622.0,742.0,1146.0,183.0,1060.0,555.0,6.9,82.3,0.8244,,,2004-11-10T01:00:00,2025-04-04T13:36:27.285049
10/11/2004,02.00.00,0.6,798.0,275.0,2.2,600.0,742.0,1151.0,183.0,1049.0,543.0,7.3,78.1,0.8041,,,2004-11-10T02:00:00,2025-04-04T13:36:27.387626
10/11/2004,03.00.00,0.3,730.0,275.0,0.8,477.0,742.0,1433.0,183.0,950.0,420.0,7.9,68.0,0.7265,,,2004-11-10T03:00:00,2025-04-04T13:36:27.489923
10/11/2004,04.00.00,0.2,715.0,275.0,0.5,445.0,32.0,1601.0,29.0,925.0,373.0,8.0,64.5,0.695,,,2004-11-10T04:00:00,2025-04-04T13:36:27.592485
10/11/2004,05.00.00,0.2,726.0,275.0,0.5,443.0,29.0,1663.0,26.0,942.0,363.0,8.1,68.6,0.7409,,,2004-11-10T05:00:00,2025-04-04T13:36:27.699337
10/11/2004,06.00.00,0.3,771.0,275.0,0.9,490.0,48.0,1419.0,39.0,990.0,411.0,6.3,84.8,0.8148,,,2004-11-10T06:00:00,2025-04-04T13:36:27.801432
10/11/2004,07.00.00,0.5,805.0,275.0,1.6,555.0,113.0,1255.0,72.0,1019.0,496.0,6.7,79.8,0.7872,,,2004-11-10T07:00:00,2025-04-04T13:36:27.903750
10/11/2004,08.00.00,1.4,958.0,275.0,5.8,803.0,267.0,910.0,128.0,1172.0,738.0,7.1,77.9,0.7914,,,2004-11-10T08:00:00,2025-04-04T13:36:28.005833
10/11/2004,09.00.00,2.0,1021.0,275.0,9.5,959.0,332.0,760.0,149.0,1297.0,910.0,7.9,73.5,0.7883,,,2004-11-10T09:00:00,2025-04-04T13:36:28.108158
10/11/2004,10.00.00,1.6,969.0,275.0,6.7,843.0,354.0,857.0,165.0,1213.0,821.0,6.9,86.0,0.8632,,,2004-11-10T10:00:00,2025-04-04T13:36:28.211327
10/11/2004,11.00.00,1.3,923.0,275.0,4.4,733.0,316.0,962.0,150.0,1124.0,740.0,6.8,87.1,0.8652,,,2004-11-10T11:00:00,2025-04-04T13:36:28.314043
10/11/2004,12.00.00,1.4,973.0,275.0,6.8,850.0,395.0,868.0,165.0,1213.0,852.0,8.0,81.6,0.8755,,,2004-11-10T12:00:00,2025-04-04T13:36:28.420828
10/11/2004,13.00.00,1.9,996.0,275.0,7.8,893.0,391.0,808.0,175.0,1237.0,895.0,9.5,70.0,0.8296,,,2004-11-10T13:00:00,2025-04-04T13:36:28.527690
10/11/2004,14.00.00,2.7,1055.0,275.0,10.8,1007.0,457.0,736.0,145.0,1301.0,1019.0,10.5,62.2,0.7923,,,2004-11-10T14:00:00,2025-04-04T13:36:28.630222
10/11/2004,15.00.00,2.1,1023.0,275.0,9.8,971.0,448.0,752.0,98.0,1283.0,993.0,11.4,59.1,0.7963,,,2004-11-10T15:00:00,2025-04-04T13:36:28.735440
10/11/2004,16.00.00,2.4,1039.0,275.0,11.3,1024.0,543.0,721.0,105.0,1325.0,1043.0,11.1,58.6,0.7737,,,2004-11-10T16:00:00,2025-04-04T13:36:28.842412
10/11/2004,17.00.00,2.7,1051.0,275.0,12.3,1061.0,574.0,696.0,106.0,1333.0,1111.0,10.8,57.6,0.7473,,,2004-11-10T17:00:00,2025-04-04T13:36:28.949027
10/11/2004,18.00.00,2.5,1050.0,275.0,12.6,1070.0,435.0,699.0,141.0,1334.0,1087.0,10.6,56.9,0.7281,,,2004-11-10T18:00:00,2025-04-04T13:36:29.056192
10/11/2004,19.00.00,3.7,1156.0,275.0,17.0,1209.0,504.0,614.0,177.0,1467.0,1250.0,10.6,59.3,0.7588,,,2004-11-10T19:00:00,2025-04-04T13:36:29.163695
10/11/2004,20.00.00,4.6,1277.0,275.0,21.4,1335.0,586.0,551.0,182.0,1636.0,1331.0,10.0,71.5,0.8768,,,2004-11-10T20:00:00,2025-04-04T13:36:29.270767
10/11/2004,21.00.00,3.9,1172.0,275.0,15.3,1159.0,580.0,621.0,193.0,1461.0,1243.0,10.3,71.1,0.8878,,,2004-11-10T21:00:00,2025-04-04T13:36:29.377827
10/11/2004,22.00.00,2.2,1048.0,275.0,9.9,973.0,346.0,731.0,148.0,1298.0,1074.0,10.5,70.3,0.893,,,2004-11-10T22:00:00,2025-04-04T13:36:29.484800
10/11/2004,23.00.00,2.7,1144.0,275.0,13.4,1096.0,531.0,643.0,167.0,1394.0,1258.0,10.2,71.3,0.8859,,,2004-11-10T23:00:00,2025-04-04T13:36:29.591658
11/11/2004,00.00.00,2.6,1104.0,275.0,11.2,1023.0,477.0,677.0,158.0,1314.0,1189.0,9.7,73.1,0.8787,,,2004-11-11T00:00:00,2025-04-04T13:36:29.694961
11/11/2004,01.00.00,2.1,1038.0,275.0,9.4,957.0,344.0,713.0,132.0,1271.0,1092.0,9.3,73.5,0.8651,,,2004-11-11T01:00:00,2025-04-04T13:36:29.797510
11/11/2004,02.00.00,1.4,960.0,275.0,6.6,838.0,219.0,797.0,97.0,1189.0,996.0,9.2,73.9,0.8616,,,2004-11-11T02:00:00,2025-04-04T13:36:29.904724
11/11/2004,03.00.00,1.2,934.0,275.0,5.5,787.0,219.0,822.0,97.0,1147.0,974.0,8.1,78.1,0.8452,,,2004-11-11T03:00:00,2025-04-04T13:36:30.011696
11/11/2004,04.00.00,1.1,930.0,275.0,5.4,784.0,174.0,850.0,74.0,1151.0,902.0,7.6,81.2,0.8483,,,2004-11-11T04:00:00,2025-04-04T13:36:30.118316
11/11/2004,05.00.00,1.1,918.0,275.0,5.3,778.0,165.0,864.0,68.0,1136.0,859.0,7.5,81.5,0.8495,,,2004-11-11T05:00:00,2025-04-04T13:36:30.224070
11/11/2004,06.00.00,1.1,952.0,275.0,6.1,814.0,250.0,804.0,89.0,1153.0,970.0,8.3,77.2,0.8464,,,2004-11-11T06:00:00,2025-04-04T13:36:30.330965
11/11/2004,07.00.00,1.5,1019.0,275.0,8.1,905.0,388.0,757.0,117.0,1244.0,1062.0,8.9,75.6,0.8667,,,2004-11-11T07:00:00,2025-04-04T13:36:30.432861
11/11/2004,08.00.00,3.1,1287.0,275.0,17.3,1218.0,758.0,580.0,190.0,1580.0,1304.0,9.2,81.7,0.9506,,,2004-11-11T08:00:00,2025-04-04T13:36:30.540058
